playerID,yearID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,BB,SO,ERA,IBB
leonar02,2017,0,0,6,0,0,0,0,20,7,9,6,2,12.15,1.0
leonda01,1992,1,1,15,0,0,0,0,55,18,12,10,15,5.89,0.0
leonedo01,12095,12,10,189,0,0,0,1,608,194,81,77,209,36.64,12.0
leonhda01,11817,16,14,117,29,7,4,5,1011,287,118,150,146,21.17,14.0
leoniz01,1945,0,4,14,4,0,0,0,116,49,23,19,11,5.35,0.0
leonma01,11853,14,18,162,13,2,1,13,931,315,128,100,170,25.17,17.0
leoporu01,1928,0,0,2,0,0,0,0,7,3,1,0,0,3.86,0.0
lerchra01,23763,60,64,253,164,18,2,3,3298,1232,553,432,507,62.300000000000004,26.0
lerewan01,10037,1,7,20,11,0,0,0,184,76,51,32,40,48.42999999999999,3.0
lerouch01,12069,1,3,65,0,0,0,0,215,87,48,35,66,61.28,5.0
leroyjo01,1997,1,0,1,0,0,0,0,6,1,0,3,3,0.0,1.0
leroylo01,5721,3,1,15,5,3,0,1,218,66,26,15,39,17.22,0.0
lerscba01,11829,18,32,169,53,9,1,6,1711,536,242,172,317,62.1,20.0
leshndo01,1972,0,0,1,0,0,0,0,3,2,0,0,2,0.0,0.0
leskacu01,23983,50,34,603,11,0,0,55,2138,678,345,362,641,57.910000000000004,23.0
leslebr01,7934,1,3,54,0,0,0,6,217,61,31,29,46,19.81,5.0
lestejo01,26156,177,98,381,380,15,4,0,7098,2182,920,768,2190,49.54,8.0
leverdi01,9624,29,34,122,77,33,4,6,1911,725,319,221,193,25.58,0.0
leverho01,1920,0,2,3,2,0,0,0,31,9,6,12,0,5.23,0.0
leverwa01,5742,7,31,62,44,18,2,2,969,277,113,160,131,14.379999999999999,0.0
levinal01,20005,24,33,416,7,0,0,10,1726,597,253,236,278,50.28,20.0
levraal01,6004,7,11,56,21,1,0,0,512,194,106,81,110,14.419999999999998,9.0
levsedu01,11553,21,26,80,51,23,3,0,1212,426,187,173,88,24.3,0.0
lewalde01,15828,4,4,34,3,0,0,1,241,92,40,22,28,31.82,5.0
lewanda01,1951,0,1,2,0,0,0,0,3,3,1,1,1,9.0,0.0
lewicar01,4035,0,3,17,4,0,0,0,147,67,28,18,36,10.989999999999998,1.0
lewis01,1890,0,1,1,1,0,0,0,9,13,20,7,1,60.0,0.0
lewisbe01,1924,0,0,12,0,0,0,0,54,23,12,7,3,6.0,0.0
lewisco01,22100,77,72,233,195,10,3,0,3645,1255,635,377,961,52.24999999999999,14.0
lewisdu01,1913,0,0,1,0,0,0,0,3,3,2,0,1,18.0,0.0
lewisje01,8034,7,11,161,0,0,0,14,594,184,81,85,177,13.55,8.0
lewisji01,7929,0,1,11,1,0,0,0,77,45,25,12,9,83.64,0.0
lewisji02,1991,0,0,12,0,0,0,0,39,14,6,11,10,4.15,2.0
lewisri01,15962,14,15,217,4,0,0,2,880,287,159,191,244,59.08,29.0
lewisro01,4021,0,0,20,0,0,0,0,71,32,19,10,20,15.75,0.0
lewissc01,9960,9,9,74,19,1,0,0,534,210,99,59,84,22.78,4.0
lewissc02,4017,4,0,5,5,0,0,0,85,27,11,7,18,10.940000000000001,0.0
lewiste01,11391,94,64,183,153,136,7,4,4215,1379,551,511,378,21.14,0.0
leyte01,1971,0,0,6,0,0,0,0,27,9,5,9,7,5.0,2.0
liberad01,8066,6,5,118,0,0,0,0,266,73,35,36,93,13.1,8.0
libkeal01,3891,0,0,5,1,0,0,0,28,7,2,6,4,3.6,0.0
liddldo01,7818,28,18,117,54,13,3,4,1283,397,178,203,198,22.68,15.0
lidgebr01,22077,26,32,603,1,0,0,225,1810,492,237,287,799,45.82,41.0
lidleco01,20023,82,72,277,199,11,5,2,3968,1400,671,356,838,52.64000000000001,34.0
liebedu01,3871,1,2,21,1,0,0,2,175,62,26,25,15,10.8,0.0
liebejo01,28012,131,124,401,327,25,5,2,6594,2388,1043,422,1553,60.86,52.0
liebhgl01,7630,36,35,90,66,49,7,2,1838,543,148,183,280,8.67,0.0
liebhgl02,5804,0,1,31,0,0,0,0,202,116,67,35,23,25.78,0.0
lightpa01,2016,0,1,17,0,0,0,0,50,22,21,16,16,32.629999999999995,2.0
ligteke01,16010,17,20,386,0,0,0,48,1172,357,166,158,357,39.0,29.0
lillage01,3879,3,6,22,8,2,0,0,179,76,47,40,33,20.05,0.0
lillide01,15940,25,34,262,52,1,1,17,1451,532,222,134,261,45.9,25.0
lilliji01,5653,0,2,6,1,0,0,0,93,46,16,8,8,13.73,0.0
lillyte01,30090,130,113,356,331,5,3,0,5948,1827,913,661,1681,75.34,35.0
limajo01,28001,89,102,348,235,9,1,5,4703,1783,917,393,980,90.14,27.0
limch01,2013,0,0,6,0,0,0,0,15,6,3,7,5,5.4,1.0
linceti01,20115,110,89,278,270,10,7,1,5046,1506,699,669,1736,42.85000000000001,33.0
lincobr01,12072,9,11,99,22,0,0,1,667,233,117,77,169,35.31,6.0
lincoez01,3780,3,14,18,18,15,0,0,414,190,81,57,28,14.77,0.0
lincomi01,18036,17,30,263,19,0,0,5,1129,420,223,149,236,53.93,11.0
lindavi01,7630,36,60,131,100,83,7,2,2712,876,293,296,286,13.059999999999999,0.0
lindbjo01,10067,5,8,114,6,0,0,1,441,140,67,61,131,27.54,7.0
lindbpa01,27601,68,63,655,32,1,1,64,3641,1157,443,384,671,60.96000000000001,88.0
lindeer01,1907,0,0,1,1,0,0,0,19,6,4,4,3,5.68,0.0
lindejo01,3895,8,18,55,28,15,1,1,755,247,125,161,146,12.709999999999999,0.0
lindely01,3895,0,0,4,0,0,0,0,32,12,8,5,0,32.4,0.0
lindgja01,2015,0,0,7,0,0,0,0,21,5,4,4,8,5.14,0.0
lindqca01,3887,0,2,7,2,0,0,0,65,25,12,6,5,9.350000000000001,0.0
lindsax01,1916,0,0,1,0,0,0,1,12,2,2,0,1,4.5,0.0
lindsji01,17372,21,20,177,20,5,1,19,1293,507,225,176,175,63.620000000000005,0.0
lindsma01,18096,17,21,469,0,0,0,51,1262,453,172,154,327,32.910000000000004,18.0
lindssh01,2011,0,0,4,0,0,0,0,18,11,8,5,6,12.0,0.0
linebsc01,24066,42,31,607,6,0,0,8,1970,630,256,229,567,64.22999999999999,33.0
linesdi01,3933,7,7,107,0,0,0,6,506,146,53,48,103,5.64,13.0
linkeed01,11613,22,22,120,43,13,1,6,1347,555,280,206,156,34.86,0.0
linkfr01,1910,5,7,25,16,6,1,1,434,145,53,63,60,7.41,0.0
linkjo01,2010,0,0,9,0,0,0,0,26,12,4,4,4,4.15,1.0
lintodo01,13972,17,20,112,35,0,0,0,916,360,196,125,206,48.58,7.0
lintro01,1954,2,3,30,4,1,1,0,211,75,38,30,36,4.86,0.0
linzyfr01,21658,62,57,516,2,0,0,111,2450,790,259,282,358,39.17,97.0
lipetan01,3914,0,0,10,0,0,0,0,45,13,9,3,9,14.52,0.0
lippto01,1897,0,1,1,1,0,0,0,9,8,5,2,1,15.0,0.0
lipscni01,1937,0,0,3,0,0,0,0,29,13,7,5,1,6.52,0.0
lirafe01,13986,26,46,163,79,4,3,1,1732,656,341,222,348,57.86,17.0
liriafr01,28170,107,111,350,300,3,1,1,5231,1589,810,781,1752,70.01,14.0
liriape01,4009,0,0,16,0,0,0,0,70,25,16,9,16,14.59,0.0
lisenho01,15458,37,58,207,107,48,4,1,2907,1076,518,314,253,41.77000000000001,0.0
liskaad01,9655,17,18,111,28,11,1,3,1054,354,151,150,104,21.02,0.0
litscje01,10045,27,27,88,67,2,2,1,1253,430,193,119,239,26.62,6.0
littema01,17801,32,31,316,19,2,0,56,1596,416,196,304,466,38.95,46.0
litteza01,2018,0,2,8,2,0,0,0,61,25,14,11,14,6.2,0.0
littlca01,3855,5,2,26,4,2,0,0,222,83,34,28,22,8.16,0.0
littldi01,19540,33,54,243,83,16,2,9,2285,750,399,413,495,74.4,18.0
littlje01,3962,3,1,40,2,0,0,0,165,51,25,36,43,8.07,3.0
littljo01,3961,7,8,94,0,0,0,11,390,124,49,48,43,6.800000000000001,14.0
littlwe01,6021,5,3,80,0,0,0,3,307,89,42,37,55,12.04,1.0
littogr01,1991,0,0,1,0,0,0,0,3,1,1,3,0,9.0,0.0
livelbe01,6053,4,10,25,20,1,0,0,357,131,61,39,79,12.459999999999999,2.0
livelbu01,5844,8,13,79,27,6,2,1,747,230,115,127,94,10.98,0.0
livelja01,1911,7,5,18,14,10,0,0,341,143,58,34,45,4.59,0.0
livenwe01,1939,0,0,5,0,0,0,0,17,9,6,3,4,9.53,0.0
livinbo01,4013,3,3,13,10,0,0,0,184,86,43,14,30,23.27,1.0
livinja01,1901,0,0,2,0,0,0,0,36,26,12,7,6,9.0,0.0
lizra01,8039,7,12,42,21,0,0,0,401,158,103,88,109,85.39,6.0
llewecl01,1922,0,0,1,0,0,0,0,3,1,0,0,0,0.0,0.0
lloydgr01,21981,30,36,568,0,0,0,17,1599,560,239,161,304,70.32000000000001,36.0
lloydky01,2017,0,0,1,1,0,0,0,12,6,4,2,2,9.0,0.0
loaisjo01,2018,2,0,9,4,0,0,0,74,26,14,12,33,5.11,0.0
loaizes01,34034,126,114,377,333,14,6,1,6297,2352,1084,604,1382,92.67999999999999,40.0
lobstky01,6045,6,10,34,17,0,0,0,384,138,72,49,74,14.25,4.0
loch02,2013,0,3,19,0,0,0,2,58,14,9,13,16,4.19,0.0
lochhha01,1899,0,0,1,0,0,0,0,11,4,0,2,0,0.0,0.0
lockean01,2018,0,3,4,3,0,0,0,45,22,16,10,12,9.6,1.0
lockebo01,17669,16,15,165,23,2,2,10,1250,432,186,165,194,39.95,21.0
lockebo02,19696,57,39,576,0,0,0,95,2637,776,269,257,577,38.019999999999996,80.0
lockech01,1955,0,0,2,0,0,0,0,9,0,0,1,1,0.0,0.0
lockeje01,14098,35,43,130,117,1,1,0,2029,702,345,264,481,37.5,17.0
lockero01,1964,1,2,25,3,0,0,0,124,46,16,22,17,3.48,0.0
lockwmi01,1884,1,9,11,10,6,0,0,203,99,55,15,48,7.32,0.0
lockwsk01,23694,57,97,420,106,16,5,68,3708,1130,488,490,829,40.88999999999999,62.0
loeka01,20089,34,43,322,48,1,1,4,1707,635,284,184,357,56.53000000000001,21.0
loesbi01,23471,80,63,316,139,42,9,32,3571,1135,514,421,645,88.13999999999997,20.0
loewead01,10052,10,8,63,29,0,0,0,568,190,123,129,159,38.93,1.0
loeweca01,8001,10,18,48,41,3,1,0,715,302,162,76,118,42.78,2.0
loftufr01,1926,0,0,1,0,0,0,0,3,3,1,2,0,9.0,0.0
loganbo01,11633,7,15,57,25,5,1,4,668,245,78,81,67,18.86,0.0
loganbo02,26156,30,23,635,0,0,0,3,1326,449,221,199,479,63.260000000000005,37.0
lohrmbi01,17458,60,59,198,121,47,9,8,2972,1048,406,240,330,60.3,0.0
lohseky01,34142,147,143,457,418,12,9,2,7595,2711,1239,694,1615,91.58000000000001,34.0
loiseri01,11991,9,18,202,3,0,0,49,672,241,109,124,178,31.47,24.0
lolicmi01,31530,217,191,586,496,195,41,11,10915,3366,1390,1099,2832,54.88,67.0
lollati01,13881,47,52,199,131,9,4,4,2718,841,430,480,600,37.230000000000004,21.0
lombalo01,1948,0,0,2,0,0,0,0,16,5,4,5,0,6.75,0.0
lombavi01,11685,50,51,223,100,42,5,16,2834,919,386,418,340,24.060000000000002,0.0
lomonke01,3991,0,1,12,0,0,0,0,50,24,11,8,7,11.66,1.0
lonboji01,29580,157,137,425,368,90,15,4,7393,2400,1056,823,1475,66.11,71.0
longbi01,13920,27,27,159,52,8,2,9,1556,568,252,140,247,44.129999999999995,11.0
longbo01,3966,1,2,33,3,0,0,0,174,53,29,27,37,9.71,1.0
longjo01,1997,0,0,10,0,0,0,0,33,17,10,8,8,8.18,1.0
longle01,1911,0,0,4,0,0,0,0,24,15,4,5,4,4.5,0.0
longre01,1902,0,0,1,1,1,0,0,24,4,1,3,5,1.13,0.0
longto02,1924,0,0,1,0,0,0,0,6,2,2,2,0,9.0,0.0
loonebr01,5982,0,1,7,2,0,0,0,38,24,16,6,11,42.86,1.0
loopeaa01,2003,0,0,6,0,0,0,0,21,7,4,2,6,5.14,0.0
loopebr01,24042,72,65,670,97,1,1,103,3528,1242,542,373,669,48.5,39.0
loospe01,1901,0,1,1,1,0,0,0,3,2,3,4,0,27.0,0.0
lopatar01,3891,1,1,8,2,1,0,0,51,20,12,7,9,18.419999999999998,0.0
lopated01,23394,166,112,340,318,164,27,3,7318,2464,869,650,859,42.66,5.0
lopezal02,23979,47,58,297,92,8,5,4,2524,938,462,343,558,64.46000000000001,28.0
lopezaq01,10027,6,6,159,0,0,0,15,622,199,87,82,167,22.540000000000003,13.0
lopezar02,2009,0,0,4,0,0,0,0,7,7,5,3,0,19.29,0.0
lopezau01,21799,62,36,459,9,0,0,93,2730,785,360,367,635,43.52,39.0
lopezfe01,2010,0,0,1,0,0,0,0,3,1,0,1,0,0.0,0.0
lopezja02,28133,30,17,839,0,0,0,14,1600,484,206,235,358,80.64999999999999,38.0
lopezjo02,8068,3,6,20,9,0,0,0,197,75,37,28,48,19.0,1.0
lopezma01,15743,31,40,171,93,14,3,2,1959,591,263,317,426,40.96,17.0
lopezpa01,2018,2,4,10,10,0,0,0,176,56,27,18,46,4.14,5.0
lopezra01,1966,0,1,4,1,0,0,0,21,4,4,4,2,5.14,0.0
lopezre01,6051,15,16,51,46,0,0,0,841,261,131,111,223,13.54,3.0
lopezro01,22069,81,89,257,215,5,2,0,4052,1506,724,416,865,57.760000000000005,26.0
lopezwi01,12069,16,17,292,2,0,0,11,916,337,120,57,221,31.729999999999997,10.0
lopezyo01,2018,0,0,10,0,0,0,0,27,7,3,1,11,3.0,0.0
lordbr01,1907,0,0,1,0,0,0,0,3,3,1,0,0,9.0,0.0
lorenle01,1913,0,0,1,0,0,0,0,6,4,4,3,0,18.0,0.0
lorenmi01,8066,18,16,177,24,0,0,3,982,328,153,138,265,15.84,13.0
loretma01,4010,0,0,2,0,0,0,0,4,1,0,1,2,0.0,0.0
lorraan01,15985,6,11,59,26,2,1,0,525,218,127,83,113,49.94,4.0
lotzjo01,1916,0,3,12,3,1,0,0,120,31,19,17,18,4.28,0.0
loudear01,1910,1,1,5,2,1,0,0,64,23,8,14,12,3.38,0.0
loughla01,1967,0,0,3,0,0,0,0,16,9,9,4,5,15.19,1.0
loundo01,1964,1,1,2,2,1,1,0,39,13,3,3,3,2.08,0.0
loupaa01,16123,12,20,378,0,0,0,6,968,311,125,99,299,30.529999999999998,14.0
louxsh01,10034,4,7,58,13,0,0,0,432,188,95,45,47,29.759999999999998,2.0
lovelva01,5967,0,0,9,0,0,0,0,14,5,3,10,2,17.36,1.0
lovenly01,3912,0,2,16,1,0,0,0,81,23,11,16,20,6.5,0.0
lovesl01,11503,28,21,119,48,19,1,4,1552,480,175,246,251,23.270000000000003,0.0
lovetjo01,1903,0,0,3,1,0,0,0,15,6,3,5,3,5.4,0.0
lovetto01,11342,88,59,162,149,132,9,1,3916,1341,571,444,439,27.019999999999996,0.0
lovripe01,1963,1,1,20,1,0,0,0,62,25,18,10,16,7.84,1.0
lowdegr01,17237,23,39,122,73,30,3,0,1771,534,235,376,296,48.51,0.0
lowdelo01,3823,4,5,20,4,4,0,1,240,86,30,38,22,6.46,0.0
lowebo01,1891,0,0,1,0,0,0,0,3,3,1,1,0,9.0,0.0
lowede01,34085,176,157,681,377,10,4,86,8014,2759,1195,794,1722,81.19,67.0
lowege01,1920,0,0,1,0,0,0,0,6,1,0,1,0,0.0,0.0
lowema01,22121,10,27,382,0,0,0,6,1157,386,181,163,352,65.04,15.0
lowerde01,2008,0,0,5,0,0,0,0,13,6,5,2,6,10.38,0.0
lowese01,14000,23,15,248,22,0,0,3,1320,485,242,194,288,57.61,17.0
lowntu01,23481,55,61,504,49,10,1,73,3096,978,472,590,574,54.93,40.0
lowryno01,10025,40,31,106,100,4,2,0,1855,606,277,249,420,16.259999999999998,6.0
lowrysa01,3885,0,0,6,0,0,0,0,63,21,12,10,3,11.0,0.0
loyndmi01,3973,3,7,35,16,0,0,2,334,131,72,57,81,11.46,1.0
lubypa01,7568,40,41,106,88,73,1,2,2392,810,344,311,215,17.83,0.0
lucasga01,15868,29,44,409,18,0,0,63,2007,618,224,227,410,24.04,65.0
lucasjo02,4035,0,0,13,1,0,0,0,65,23,13,13,21,9.96,0.0
lucasra01,9657,1,1,22,2,0,0,1,168,58,36,32,5,25.419999999999998,0.0
lucasre01,28963,157,135,396,301,204,22,7,7626,2736,1051,455,602,53.330000000000005,0.0
lucchjo01,2018,8,9,26,26,0,0,0,390,125,59,43,145,4.08,2.0
luceyjo01,1925,0,1,7,2,0,0,0,33,18,11,14,2,9.0,0.0
lucidco01,9475,23,23,54,50,36,3,0,1125,482,251,204,65,45.05,0.0
lucielo01,7776,3,5,33,9,3,0,1,305,118,43,47,31,24.66,0.0
ludolwi01,1924,0,0,3,0,0,0,0,17,5,3,2,1,4.76,0.0
ludwier01,9987,2,10,31,12,0,0,0,223,104,69,44,60,61.14,2.0
luebbla01,5992,5,10,36,23,1,0,1,430,147,79,66,63,15.86,5.0
luebbst01,9879,6,10,66,24,2,1,3,619,213,106,106,93,16.59,8.0
luebkco01,8049,10,13,64,25,0,0,0,591,165,77,69,204,19.33,5.0
luebkdi01,1962,0,1,10,0,0,0,0,40,12,4,6,7,2.7,0.0
lueckri01,5969,3,5,56,0,0,0,2,233,98,44,44,51,18.189999999999998,11.0
luekejo01,8050,2,5,72,0,0,0,0,263,104,60,33,75,35.66,3.0
luetglu01,8054,3,5,111,0,0,0,2,267,85,43,47,74,13.84,8.0
lugoru01,4013,8,4,102,0,0,0,0,400,123,65,74,82,17.389999999999997,6.0
lugose01,6051,15,11,90,31,0,0,3,800,244,102,74,233,10.04,8.0
lugour01,11925,6,7,50,19,1,0,0,488,185,96,67,91,39.59,2.0
luhrswi01,1913,3,1,5,3,2,0,0,87,25,8,16,11,2.48,0.0
lukasma01,4003,2,2,41,0,0,0,0,109,38,21,18,40,9.9,2.0
lukenal01,1894,0,1,3,2,1,0,0,45,26,17,10,0,10.2,0.0
lumenra01,5874,1,3,13,6,0,0,0,100,32,27,42,30,15.32,0.0
luname01,1954,0,1,1,1,0,0,0,2,2,2,2,0,27.0,0.0
lundbja01,1902,1,1,8,3,1,0,0,102,48,25,16,7,6.62,0.0
lundgca01,15244,91,55,179,149,125,19,6,3966,1129,355,476,535,21.490000000000002,0.0
lundgde01,5777,5,15,56,19,5,2,0,552,220,133,118,54,20.3,0.0
lundqda01,6002,1,2,37,0,0,0,0,133,56,39,24,37,31.419999999999998,3.0
luquedo01,38506,194,179,550,365,206,26,28,9661,3231,1161,918,1130,65.19,0.0
lushjo01,13349,66,85,182,155,105,16,2,3718,1169,369,413,490,21.48,0.0
lyleji01,1925,0,0,1,0,0,0,0,9,5,2,1,3,6.0,0.0
lylesjo01,16116,31,52,217,115,1,1,2,2306,860,451,260,550,55.27,14.0
lylesp01,35554,99,76,899,0,0,0,238,4171,1292,445,481,873,53.63999999999999,81.0
lynchad01,1920,2,0,5,3,1,0,0,67,23,13,17,8,5.24,0.0
lynched01,15868,47,54,248,119,8,2,8,2821,1050,418,229,396,32.970000000000006,33.0
lynchja01,13196,110,105,221,216,214,8,0,5773,2048,789,295,859,35.01,0.0
lynchmi02,7622,43,32,97,72,53,1,3,1968,597,222,281,292,14.55,0.0
lynchto02,1884,0,0,1,1,0,0,0,21,7,2,3,2,2.57,0.0
lynnla01,14100,82,57,214,190,2,1,1,3403,1053,450,445,1080,29.31,18.0
lynnre01,7762,10,8,85,7,4,1,5,554,175,81,85,85,19.61,0.0
lyonbr01,26099,42,47,572,21,0,0,79,2044,721,315,220,465,61.22,47.0
lyonsal01,9732,3,3,39,1,0,0,0,300,125,70,59,46,34.07,0.0
lyonscu01,1996,2,0,3,3,0,0,0,48,17,8,7,14,4.5,0.0
lyonsge01,3844,5,3,33,8,3,0,0,303,118,53,54,30,8.3,0.0
lyonsha01,1890,0,0,1,0,0,0,0,11,8,5,1,2,12.27,0.0
lyonshe01,1941,0,0,1,0,0,0,0,4,1,0,3,1,0.0,0.0
lyonsst01,3981,0,0,2,0,0,0,0,9,4,1,4,2,4.5,0.0
lyonste01,40596,260,230,594,484,356,27,23,12483,4489,1696,1121,1073,78.85999999999999,0.0
lyonsto01,1890,0,2,3,3,2,0,0,67,40,26,21,6,10.48,0.0
lyonsty01,12093,12,10,147,20,0,0,3,805,239,122,84,272,27.770000000000003,6.0
lysanri01,7932,9,17,137,5,1,1,11,769,290,122,96,111,20.82,21.0
lystobi01,3785,0,1,2,2,1,0,0,29,15,11,10,1,20.32,0.0
maasdu01,13706,45,44,195,91,21,7,15,2204,745,342,284,356,84.94,16.0
mabebo01,5877,7,11,51,14,4,0,3,426,146,76,61,82,36.97,8.0
mabeuch01,2006,0,0,1,0,0,0,0,5,4,4,3,2,21.6,0.0
mabryjo01,4001,0,0,2,0,0,0,0,3,6,7,4,0,162.0,0.0
macarma01,1884,1,5,6,6,6,0,0,156,57,29,21,19,5.02,0.0
maccofr01,3953,0,5,12,11,0,0,0,119,39,24,46,18,9.65,0.0
macdobi01,3903,8,11,36,21,6,2,1,481,150,83,96,64,16.56,0.0
macdobo01,11957,8,9,197,0,0,0,3,703,234,113,107,142,21.689999999999998,12.0
macdomi01,26087,18,23,407,3,0,0,71,1182,397,175,212,325,66.67,16.0
maceji01,1891,0,1,3,1,1,0,0,48,18,13,8,3,7.31,0.0
macfada01,32879,132,159,465,332,158,18,9,8118,2981,1191,872,797,87.38,0.0
machaan02,2017,0,0,2,0,0,0,0,11,10,9,3,1,22.09,0.0
machaju01,7960,7,5,101,0,0,0,6,441,115,51,83,151,10.559999999999999,7.0
machech01,1971,0,2,14,0,0,0,3,55,16,13,15,9,6.38,3.0
machije01,12086,13,2,194,0,0,0,6,575,164,72,57,152,23.11,6.0
mackbi01,1908,0,0,2,0,0,0,0,18,5,2,1,2,3.0,0.0
mackeke01,11775,8,10,129,1,0,0,5,625,231,111,63,142,34.43,8.0
mackfr01,5770,2,3,27,4,1,1,0,213,83,39,40,23,17.36,0.0
mackijo01,3908,0,1,9,1,0,0,0,66,25,18,12,8,7.84,2.0
mackto01,1985,0,1,1,1,0,0,0,7,8,4,0,0,15.43,0.0
maclaev01,2010,0,1,2,0,0,0,0,3,1,1,1,0,9.0,0.0
maclebi01,1962,0,1,2,0,0,0,0,5,4,1,1,2,5.4,0.0
maconma01,11654,17,19,81,29,9,2,3,892,307,140,128,90,55.5,0.0
macphha01,1944,0,0,1,0,0,0,0,3,0,0,1,1,0.0,0.0
macrasc01,2001,0,1,24,0,0,0,0,94,33,14,8,18,4.02,0.0
maculji01,3771,0,0,2,0,0,0,0,9,4,2,0,1,9.0,0.0
macwhke01,1980,0,3,14,2,0,0,0,127,46,26,18,21,5.53,3.0
maddeki01,9445,54,50,122,109,97,7,3,2874,987,417,336,284,26.78,0.0
maddele01,1912,0,1,6,2,0,0,0,37,16,4,9,5,2.92,0.0
maddemi01,7938,12,10,71,26,0,0,0,582,198,85,113,119,17.009999999999998,9.0
maddemo01,5964,2,2,16,3,0,0,0,64,26,14,23,9,23.27,2.0
maddoau01,2017,0,0,13,0,0,0,0,52,13,1,2,14,0.52,0.0
maddoni01,7634,43,20,93,72,47,9,1,1816,487,154,170,193,8.72,0.0
maddugr01,45931,355,227,744,740,109,35,0,15025,4726,1756,999,3371,84.61,177.0
maddumi01,31890,39,37,472,48,2,1,20,2585,873,388,284,564,86.54,40.0
madigto01,1886,1,13,14,13,12,0,0,344,154,62,44,29,4.87,0.0
madisda01,5855,8,7,74,6,0,0,0,474,173,100,103,70,25.0,0.0
madrial01,5964,2,3,14,5,1,0,0,139,58,29,21,16,23.419999999999998,6.0
madribo01,4009,6,4,16,12,1,0,0,277,78,35,34,61,9.5,2.0
madriwa01,4017,0,2,44,1,0,0,1,146,54,33,26,27,14.7,1.0
madsory01,28146,61,48,740,18,0,0,91,2609,830,336,250,775,47.39,44.0
madurca01,9996,10,19,68,39,0,0,0,780,272,167,118,140,30.18,7.0
maedake01,6051,37,27,100,77,0,0,3,1306,386,184,127,472,11.51,11.0
maesthe01,3921,0,1,2,1,0,0,0,24,7,1,3,3,1.5,0.0
mageebi01,9497,29,51,107,90,69,5,0,2231,838,408,352,161,46.63,0.0
magilma01,6047,3,5,51,6,0,0,0,266,90,47,56,83,16.55,1.0
maglisa01,27357,119,62,303,232,93,25,14,5169,1591,603,562,862,46.44,8.0
magnami01,23958,26,32,484,19,0,0,3,1853,666,280,234,347,49.550000000000004,33.0
magnida01,4033,0,0,4,0,0,0,0,10,2,2,5,1,6.0,0.0
magnuji01,5914,2,7,36,10,0,0,0,306,113,52,41,40,13.620000000000001,2.0
magnutr01,2011,0,0,9,0,0,0,0,44,15,10,5,11,6.14,0.0
magrajo01,17922,57,67,190,166,21,10,0,3290,1081,464,391,564,39.330000000000005,28.0
magripe01,1966,0,1,3,1,0,0,0,22,8,8,8,3,9.82,0.0
mahafar01,13741,59,64,185,148,46,9,1,2997,959,463,368,639,31.5,23.0
mahaflo01,1898,0,1,1,1,1,0,0,27,10,3,5,1,3.0,0.0
mahafro01,17384,67,49,224,128,45,0,5,3168,1181,588,452,365,44.559999999999995,0.0
mahanar01,1940,0,0,1,0,0,0,0,3,1,0,0,0,0.0,0.0
mahayro01,32056,27,12,514,3,0,0,4,1704,539,242,266,470,69.3,22.0
mahlegr01,2016,1,0,24,0,0,0,0,55,23,11,10,14,5.4,2.0
mahlemi01,17833,14,32,122,58,3,1,4,1218,429,211,190,262,90.33999999999999,19.0
mahleri01,25805,96,111,392,271,43,9,6,5854,2069,866,606,952,58.14999999999999,70.0
mahlety01,4035,8,11,27,27,0,0,0,396,144,68,64,124,7.680000000000001,8.0
maholpa01,20095,77,100,273,250,6,4,0,4669,1676,744,510,984,45.400000000000006,32.0
mahompa01,21972,42,39,308,63,0,0,5,2127,738,431,392,452,68.53,25.0
mahonal01,1930,0,0,3,0,0,0,0,13,11,11,7,0,22.85,0.0
mahonbo01,3903,2,5,36,4,0,0,0,272,99,50,50,34,27.84,0.0
mahonch01,1910,0,1,2,1,0,0,1,33,16,4,5,6,3.27,0.0
mahonmi01,1897,0,0,1,0,0,0,0,3,3,2,1,1,18.0,0.0
maiermi01,4023,0,0,2,0,0,0,0,6,2,0,0,0,0.0,0.0
mailsdu01,13445,32,25,104,59,29,5,2,1548,554,235,220,232,22.9,0.0
mainal01,5747,21,22,75,44,24,4,6,1210,342,124,150,160,9.84,0.0
mainejo01,16062,41,36,112,105,2,2,0,1779,534,293,270,499,50.64,10.0
mainesc01,8045,2,3,50,0,0,0,0,140,50,29,25,48,27.659999999999997,1.0
mainsji01,1943,0,1,1,1,1,0,0,24,9,5,3,4,5.63,0.0
mainswi01,5675,16,17,42,32,24,0,1,803,261,105,154,96,23.88,0.0
mainwo01,7803,4,13,79,11,2,0,3,614,210,117,84,107,28.91,0.0
maireos01,4002,2,3,33,0,0,0,0,107,45,24,14,21,23.35,0.0
majewga01,12040,9,13,231,0,0,0,2,727,296,128,90,143,56.02,11.0
makitka01,2018,0,1,27,0,0,0,0,105,32,21,12,37,5.4,2.0
makosfr01,1937,5,2,26,1,1,0,3,174,64,32,24,27,4.97,0.0
makowto01,1975,0,0,3,0,0,0,0,28,10,5,9,3,4.82,0.0
malarbi01,1908,0,2,15,0,0,0,2,105,31,10,10,12,2.57,0.0
malarjo01,11389,21,37,80,59,51,3,3,1698,629,229,227,179,30.11,0.0
malasma01,4007,3,2,41,0,0,0,0,108,34,15,24,29,7.3100000000000005,4.0
maldoca02,5974,2,2,38,0,0,0,1,153,60,32,30,28,21.799999999999997,6.0
